id1,id2,activity
d19,d49,less
d20,d49,less
d21,d49,less
d22,d49,less
d23,d49,less
d24,d49,less
d26,d49,less
d29,d49,less
d30,d49,less
d31,d49,less
d32,d49,less
d33,d49,less
d34,d49,less
d35,d49,less
d36,d49,less
d37,d49,less
d38,d49,less
d39,d49,less
d40,d49,less
d41,d49,less
d42,d49,less
d43,d49,less
d01,d51,less
d02,d51,less
d05,d51,less
d08,d51,less
d09,d51,less
d10,d51,less
d11,d51,less
d12,d51,less
d13,d51,less
d15,d51,less
d16,d51,less
d17,d51,less
d18,d51,less
d19,d51,less
d20,d51,less
d21,d51,less
d22,d51,less
d23,d51,less
d24,d51,less
d26,d51,less
d29,d51,less
d30,d51,less
d31,d51,less
d32,d51,less
d33,d51,less
d34,d51,less
d35,d51,less
d36,d51,less
d37,d51,less
d38,d51,less
d39,d51,less
d40,d51,less
d41,d51,less
d42,d51,less
d43,d51,less
d01,d52,less
d02,d52,less
d05,d52,less
d08,d52,less
d09,d52,less
d10,d52,less
d11,d52,less
d12,d52,less
d13,d52,less
d15,d52,less
d16,d52,less
d17,d52,less
d18,d52,less
d19,d52,less
d20,d52,less
d21,d52,less
d22,d52,less
d23,d52,less
d24,d52,less
d26,d52,less
d29,d52,less
d30,d52,less
d31,d52,less
d32,d52,less
d33,d52,less
d34,d52,less
d35,d52,less
d36,d52,less
d37,d52,less
d38,d52,less
d39,d52,less
d40,d52,less
d41,d52,less
d42,d52,less
d43,d52,less
d01,d53,less
d02,d53,less
d05,d53,less
d08,d53,less
d09,d53,less
d10,d53,less
d11,d53,less
d12,d53,less
d13,d53,less
d15,d53,less
d16,d53,less
d17,d53,less
d18,d53,less
d19,d53,less
d20,d53,less
d21,d53,less
d22,d53,less
d23,d53,less
d24,d53,less
d26,d53,less
d29,d53,less
d30,d53,less
d31,d53,less
d32,d53,less
d33,d53,less
d34,d53,less
d35,d53,less
d36,d53,less
d37,d53,less
d38,d53,less
d39,d53,less
d40,d53,less
d41,d53,less
d01,d54,less
d02,d54,less
d05,d54,less
d08,d54,less
d09,d54,less
d10,d54,less
d11,d54,less
d12,d54,less
d13,d54,less
d15,d54,less
d16,d54,less
d17,d54,less
d18,d54,less
d19,d54,less
d20,d54,less
d21,d54,less
d22,d54,less
d23,d54,less
d24,d54,less
d26,d54,less
d29,d54,less
d30,d54,less
d31,d54,less
d32,d54,less
d33,d54,less
d34,d54,less
d35,d54,less
d36,d54,less
d37,d54,less
d38,d54,less
d39,d54,less
d40,d54,less
d41,d54,less
d46,d45,less
d45,d48,less
d46,d48,less
d49,d48,less
d53,d48,less
d54,d48,less
d45,d49,less
d46,d49,less
d53,d49,less
d54,d49,less
d45,d51,less
d46,d51,less
d48,d51,less
d49,d51,less
d53,d51,less
d54,d51,less
d45,d52,less
d46,d52,less
d48,d52,less
d49,d52,less
d53,d52,less
d54,d52,less
d45,d53,less
d46,d53,less
d54,d53,less
d46,d54,less
d02,d01,great
d03,d01,great
d04,d01,great
d05,d01,great
d06,d01,great
d07,d01,great
d08,d01,great
d09,d01,great
d10,d01,great
d11,d01,great
d13,d01,great
d14,d01,great
d16,d01,great
d17,d01,great
d19,d01,great
d20,d01,great
d22,d01,great
d23,d01,great
d24,d01,great
d25,d01,great
d26,d01,great
d27,d01,great
d28,d01,great
d29,d01,great
d30,d01,great
d31,d01,great
d32,d01,great
d33,d01,great
d34,d01,great
d35,d01,great
d36,d01,great
d37,d01,great
d39,d01,great
d40,d01,great
d41,d01,great
d42,d01,great
d43,d01,great
d03,d02,great
d04,d02,great
d05,d02,great
d06,d02,great
d07,d02,great
d08,d02,great
d09,d02,great
d10,d02,great
d11,d02,great
d13,d02,great
d14,d02,great
d16,d02,great
d17,d02,great
d19,d02,great
d20,d02,great
d22,d02,great
d23,d02,great
d24,d02,great
d25,d02,great
d26,d02,great
d27,d02,great
d28,d02,great
d29,d02,great
d30,d02,great
d31,d02,great
d32,d02,great
d33,d02,great
d34,d02,great
d35,d02,great
d36,d02,great
d37,d02,great
d39,d02,great
d40,d02,great
d41,d02,great
d42,d02,great
d43,d02,great
d04,d03,great
d05,d03,great
d06,d03,great
d07,d03,great
d08,d03,great
d09,d03,great
d10,d03,great
d11,d03,great
d13,d03,great
d14,d03,great
d16,d03,great
d17,d03,great
d19,d03,great
d20,d03,great
d22,d03,great
d23,d03,great
d24,d03,great
d25,d03,great
d26,d03,great
d27,d03,great
d28,d03,great
d29,d03,great
d30,d03,great
d31,d03,great
d32,d03,great
d33,d03,great
d34,d03,great
d35,d03,great
d36,d03,great
d37,d03,great
d39,d03,great
d40,d03,great
d41,d03,great
d42,d03,great
d43,d03,great
d08,d04,great
d09,d04,great
d10,d04,great
d11,d04,great
d13,d04,great
d14,d04,great
d16,d04,great
d17,d04,great
d19,d04,great
d20,d04,great
d22,d04,great
d23,d04,great
d24,d04,great
d25,d04,great
d26,d04,great
d27,d04,great
d28,d04,great
d29,d04,great
d30,d04,great
d31,d04,great
d32,d04,great
d33,d04,great
d34,d04,great
d35,d04,great
d36,d04,great
d37,d04,great
d39,d04,great
d40,d04,great
d41,d04,great
d42,d04,great
d43,d04,great
d09,d05,great
d10,d05,great
d11,d05,great
d13,d05,great
d14,d05,great
d16,d05,great
d17,d05,great
d19,d05,great
d20,d05,great
d22,d05,great
d23,d05,great
d24,d05,great
d25,d05,great
d26,d05,great
d27,d05,great
d28,d05,great
d29,d05,great
d30,d05,great
d31,d05,great
d32,d05,great
d33,d05,great
d34,d05,great
d35,d05,great
d36,d05,great
d37,d05,great
d39,d05,great
d40,d05,great
d41,d05,great
d42,d05,great
d43,d05,great
d09,d06,great
d10,d06,great
d11,d06,great
d13,d06,great
d14,d06,great
d16,d06,great
d17,d06,great
d19,d06,great
d20,d06,great
d22,d06,great
d23,d06,great
d24,d06,great
d25,d06,great
d26,d06,great
d27,d06,great
d28,d06,great
d29,d06,great
d30,d06,great
d31,d06,great
d32,d06,great
d33,d06,great
d34,d06,great
d35,d06,great
d36,d06,great
d37,d06,great
d39,d06,great
d40,d06,great
d41,d06,great
d42,d06,great
d43,d06,great
d11,d07,great
d13,d07,great
d14,d07,great
d16,d07,great
d17,d07,great
d19,d07,great
d20,d07,great
d22,d07,great
d23,d07,great
d24,d07,great
d25,d07,great
d26,d07,great
d27,d07,great
d28,d07,great
d29,d07,great
d30,d07,great
d31,d07,great
d32,d07,great
d33,d07,great
d34,d07,great
d35,d07,great
d36,d07,great
d37,d07,great
d39,d07,great
d40,d07,great
d41,d07,great
d42,d07,great
d43,d07,great
d11,d08,great
d13,d08,great
d14,d08,great
d16,d08,great
d17,d08,great
d19,d08,great
d20,d08,great
d22,d08,great
d23,d08,great
d24,d08,great
d25,d08,great
d26,d08,great
d27,d08,great
d28,d08,great
d29,d08,great
d30,d08,great
d31,d08,great
d32,d08,great
d33,d08,great
d34,d08,great
d35,d08,great
d36,d08,great
d37,d08,great
d39,d08,great
d40,d08,great
d41,d08,great
d42,d08,great
d43,d08,great
d11,d09,great
d13,d09,great
d14,d09,great
d16,d09,great
d17,d09,great
d19,d09,great
d20,d09,great
d22,d09,great
d23,d09,great
d24,d09,great
d25,d09,great
d26,d09,great
d27,d09,great
d28,d09,great
d29,d09,great
d30,d09,great
d31,d09,great
d32,d09,great
d33,d09,great
d34,d09,great
d35,d09,great
d36,d09,great
d37,d09,great
d39,d09,great
d40,d09,great
d41,d09,great
d42,d09,great
d43,d09,great
d13,d10,great
d14,d10,great
d16,d10,great
d17,d10,great
d19,d10,great
d20,d10,great
d22,d10,great
d23,d10,great
d24,d10,great
d25,d10,great
d26,d10,great
d27,d10,great
d28,d10,great
d29,d10,great
d30,d10,great
d31,d10,great
d32,d10,great
d33,d10,great
d34,d10,great
d35,d10,great
d36,d10,great
d37,d10,great
d39,d10,great
d40,d10,great
d41,d10,great
d42,d10,great
d43,d10,great
d14,d11,great
d16,d11,great
d17,d11,great
d19,d11,great
d20,d11,great
d22,d11,great
d23,d11,great
d24,d11,great
d25,d11,great
d26,d11,great
d27,d11,great
d28,d11,great
d29,d11,great
d30,d11,great
d31,d11,great
d32,d11,great
d33,d11,great
d34,d11,great
d35,d11,great
d36,d11,great
d37,d11,great
d39,d11,great
d40,d11,great
d41,d11,great
d42,d11,great
d43,d11,great
d17,d13,great
d19,d13,great
d20,d13,great
d22,d13,great
d23,d13,great
d24,d13,great
d25,d13,great
d26,d13,great
d27,d13,great
d28,d13,great
d29,d13,great
d30,d13,great
d31,d13,great
d32,d13,great
d33,d13,great
d34,d13,great
d35,d13,great
d36,d13,great
d37,d13,great
d39,d13,great
d40,d13,great
d41,d13,great
d42,d13,great
d43,d13,great
d19,d14,great
d20,d14,great
d22,d14,great
d23,d14,great
d24,d14,great
d25,d14,great
d26,d14,great
d27,d14,great
d28,d14,great
d29,d14,great
d30,d14,great
d31,d14,great
d32,d14,great
d33,d14,great
d34,d14,great
d35,d14,great
d36,d14,great
d37,d14,great
d39,d14,great
d40,d14,great
d41,d14,great
d42,d14,great
d43,d14,great
d19,d16,great
d20,d16,great
d22,d16,great
d23,d16,great
d24,d16,great
d25,d16,great
d26,d16,great
d27,d16,great
d28,d16,great
d29,d16,great
d30,d16,great
d31,d16,great
d32,d16,great
d33,d16,great
d34,d16,great
d35,d16,great
d36,d16,great
d37,d16,great
d39,d16,great
d40,d16,great
d41,d16,great
d42,d16,great
d43,d16,great
d19,d17,great
d20,d17,great
d22,d17,great
d23,d17,great
d24,d17,great
d25,d17,great
d26,d17,great
d27,d17,great
d28,d17,great
d29,d17,great
d30,d17,great
d31,d17,great
d32,d17,great
d33,d17,great
d34,d17,great
d35,d17,great
d36,d17,great
d37,d17,great
d39,d17,great
d40,d17,great
d41,d17,great
d42,d17,great
d43,d17,great
d23,d19,great
d24,d19,great
d25,d19,great
d26,d19,great
d27,d19,great
d28,d19,great
d29,d19,great
d30,d19,great
d31,d19,great
d32,d19,great
d33,d19,great
d34,d19,great
d35,d19,great
d36,d19,great
d37,d19,great
d39,d19,great
d40,d19,great
d41,d19,great
d42,d19,great
d43,d19,great
d23,d20,great
d24,d20,great
d25,d20,great
d26,d20,great
d27,d20,great
d28,d20,great
d29,d20,great
d30,d20,great
d31,d20,great
d32,d20,great
d33,d20,great
d34,d20,great
d35,d20,great
d36,d20,great
d37,d20,great
d39,d20,great
d40,d20,great
d41,d20,great
d42,d20,great
d43,d20,great
d23,d22,great
d24,d22,great
d25,d22,great
d26,d22,great
d27,d22,great
d28,d22,great
d29,d22,great
d30,d22,great
d31,d22,great
d32,d22,great
d33,d22,great
d34,d22,great
d35,d22,great
d36,d22,great
d37,d22,great
d39,d22,great
d40,d22,great
d41,d22,great
d42,d22,great
d43,d22,great
d24,d23,great
d25,d23,great
d26,d23,great
d27,d23,great
d28,d23,great
d29,d23,great
d30,d23,great
d31,d23,great
d32,d23,great
d33,d23,great
d34,d23,great
d35,d23,great
d36,d23,great
d37,d23,great
d39,d23,great
d40,d23,great
d41,d23,great
d42,d23,great
d43,d23,great
d25,d24,great
d26,d24,great
d27,d24,great
d28,d24,great
d29,d24,great
d30,d24,great
d31,d24,great
d32,d24,great
d33,d24,great
d34,d24,great
d35,d24,great
d36,d24,great
d37,d24,great
d39,d24,great
d40,d24,great
d41,d24,great
d42,d24,great
d43,d24,great
d29,d25,great
d30,d25,great
d31,d25,great
d32,d25,great
d33,d25,great
d34,d25,great
d35,d25,great
d36,d25,great
d37,d25,great
d39,d25,great
d40,d25,great
d41,d25,great
d42,d25,great
d43,d25,great
d30,d26,great
d31,d26,great
d32,d26,great
d33,d26,great
d34,d26,great
d35,d26,great
d36,d26,great
d37,d26,great
d39,d26,great
d40,d26,great
d41,d26,great
d42,d26,great
d43,d26,great
d30,d27,great
d31,d27,great
d32,d27,great
d33,d27,great
d34,d27,great
d35,d27,great
d36,d27,great
d37,d27,great
d39,d27,great
d40,d27,great
d41,d27,great
d42,d27,great
d43,d27,great
d30,d28,great
d31,d28,great
d32,d28,great
d33,d28,great
d34,d28,great
d35,d28,great
d36,d28,great
d37,d28,great
d39,d28,great
d40,d28,great
d41,d28,great
d42,d28,great
d43,d28,great
d31,d29,great
d33,d29,great
d34,d29,great
d35,d29,great
d36,d29,great
d37,d29,great
d39,d29,great
d40,d29,great
d41,d29,great
d42,d29,great
d43,d29,great
d34,d30,great
d35,d30,great
d36,d30,great
d37,d30,great
d39,d30,great
d40,d30,great
d41,d30,great
d42,d30,great
d43,d30,great
d33,d31,great
d34,d31,great
d35,d31,great
d36,d31,great
d37,d31,great
d39,d31,great
d40,d31,great
d41,d31,great
d42,d31,great
d43,d31,great
d37,d32,great
d39,d32,great
d40,d32,great
d41,d32,great
d42,d32,great
d43,d32,great
d37,d33,great
d39,d33,great
d40,d33,great
d41,d33,great
d42,d33,great
d43,d33,great
d37,d34,great
d39,d34,great
d40,d34,great
d41,d34,great
d42,d34,great
d43,d34,great
d37,d35,great
d39,d35,great
d40,d35,great
d41,d35,great
d42,d35,great
d43,d35,great
d39,d36,great
d40,d36,great
d41,d36,great
d42,d36,great
d43,d36,great
d39,d37,great
d40,d37,great
d41,d37,great
d42,d37,great
d43,d37,great
d40,d39,great
d41,d39,great
d42,d39,great
d43,d39,great
d42,d40,great
d43,d40,great
d42,d41,great
d43,d41,great
d45,d01,great
d47,d01,great
d48,d01,great
d50,d01,great
d54,d01,great
d55,d01,great
d45,d02,great
d47,d02,great
d48,d02,great
d50,d02,great
d54,d02,great
d55,d02,great
d45,d03,great
d47,d03,great
d48,d03,great
d50,d03,great
d54,d03,great
d55,d03,great
d45,d04,great
d47,d04,great
d48,d04,great
d50,d04,great
d54,d04,great
d55,d04,great
d45,d05,great
d47,d05,great
d48,d05,great
d50,d05,great
d54,d05,great
d55,d05,great
d45,d06,great
d47,d06,great
d48,d06,great
d50,d06,great
d54,d06,great
d55,d06,great
d45,d07,great
d47,d07,great
d48,d07,great
d50,d07,great
d54,d07,great
d55,d07,great
d45,d08,great
d47,d08,great
d48,d08,great
d50,d08,great
d54,d08,great
d55,d08,great
d45,d09,great
d47,d09,great
d48,d09,great
d50,d09,great
d54,d09,great
d55,d09,great
d45,d10,great
d47,d10,great
d48,d10,great
d50,d10,great
d54,d10,great
d55,d10,great
d45,d11,great
d47,d11,great
d48,d11,great
d50,d11,great
d54,d11,great
d55,d11,great
d45,d13,great
d47,d13,great
d48,d13,great
d50,d13,great
d54,d13,great
d55,d13,great
d45,d14,great
d47,d14,great
d48,d14,great
d50,d14,great
d54,d14,great
d55,d14,great
d45,d16,great
d47,d16,great
d48,d16,great
d50,d16,great
d54,d16,great
d55,d16,great
d45,d17,great
d47,d17,great
d48,d17,great
d50,d17,great
d54,d17,great
d55,d17,great
d45,d19,great
d47,d19,great
d48,d19,great
d50,d19,great
d54,d19,great
d55,d19,great
d45,d20,great
d47,d20,great
d48,d20,great
d50,d20,great
d54,d20,great
d55,d20,great
d45,d22,great
d47,d22,great
d48,d22,great
d50,d22,great
d54,d22,great
d55,d22,great
d45,d23,great
d47,d23,great
d48,d23,great
d50,d23,great
d54,d23,great
d55,d23,great
d45,d24,great
d47,d24,great
d48,d24,great
d50,d24,great
d54,d24,great
d55,d24,great
d45,d25,great
d47,d25,great
d48,d25,great
d50,d25,great
d54,d25,great
d55,d25,great
d45,d26,great
d47,d26,great
d48,d26,great
d50,d26,great
d54,d26,great
d55,d26,great
d45,d27,great
d47,d27,great
d48,d27,great
d50,d27,great
d54,d27,great
d55,d27,great
d45,d28,great
d47,d28,great
d48,d28,great
d50,d28,great
d54,d28,great
d55,d28,great
d45,d29,great
d47,d29,great
d48,d29,great
d50,d29,great
d54,d29,great
d55,d29,great
d45,d30,great
d47,d30,great
d48,d30,great
d50,d30,great
d54,d30,great
d55,d30,great
d45,d31,great
d47,d31,great
d48,d31,great
d50,d31,great
d54,d31,great
d55,d31,great
d45,d32,great
d47,d32,great
d48,d32,great
d50,d32,great
d54,d32,great
d55,d32,great
d45,d33,great
d47,d33,great
d48,d33,great
d50,d33,great
d54,d33,great
d55,d33,great
d45,d34,great
d47,d34,great
d48,d34,great
d50,d34,great
d54,d34,great
d55,d34,great
d45,d35,great
d47,d35,great
d48,d35,great
d50,d35,great
d54,d35,great
d55,d35,great
d45,d36,great
d47,d36,great
d48,d36,great
d50,d36,great
d54,d36,great
d55,d36,great
d45,d37,great
d47,d37,great
d48,d37,great
d50,d37,great
d54,d37,great
d55,d37,great
d45,d39,great
d47,d39,great
d48,d39,great
d50,d39,great
d54,d39,great
d55,d39,great
d45,d40,great
d47,d40,great
d48,d40,great
d50,d40,great
d54,d40,great
d45,d41,great
d47,d41,great
d48,d41,great
d50,d41,great
d54,d41,great
d47,d42,great
d48,d42,great
d50,d42,great
d47,d43,great
d48,d43,great
d50,d43,great
d42,d45,great
d43,d45,great
d42,d54,great
d43,d54,great
d42,d55,great
d43,d55,great
d47,d45,great
d48,d45,great
d50,d45,great
d47,d54,great
d48,d54,great
d50,d54,great
d45,d55,great
d47,d55,great
d48,d55,great
d50,d55,great
d54,d55,great
d01,d02,less
d01,d03,less
d02,d03,less
d01,d04,less
d02,d04,less
d03,d04,less
d01,d05,less
d02,d05,less
d03,d05,less
d01,d06,less
d02,d06,less
d03,d06,less
d01,d07,less
d02,d07,less
d03,d07,less
d01,d08,less
d02,d08,less
d03,d08,less
d04,d08,less
d01,d09,less
d02,d09,less
d03,d09,less
d04,d09,less
d05,d09,less
d06,d09,less
d01,d10,less
d02,d10,less
d03,d10,less
d04,d10,less
d05,d10,less
d06,d10,less
d01,d11,less
d02,d11,less
d03,d11,less
d04,d11,less
d05,d11,less
d06,d11,less
d07,d11,less
d08,d11,less
d09,d11,less
d01,d13,less
d02,d13,less
d03,d13,less
d04,d13,less
d05,d13,less
d06,d13,less
d07,d13,less
d08,d13,less
d09,d13,less
d10,d13,less
d01,d14,less
d02,d14,less
d03,d14,less
d04,d14,less
d05,d14,less
d06,d14,less
d07,d14,less
d08,d14,less
d09,d14,less
d10,d14,less
d11,d14,less
d01,d16,less
d02,d16,less
d03,d16,less
d04,d16,less
d05,d16,less
d06,d16,less
d07,d16,less
d08,d16,less
d09,d16,less
d10,d16,less
d11,d16,less
d01,d17,less
d02,d17,less
d03,d17,less
d04,d17,less
d05,d17,less
d06,d17,less
d07,d17,less
d08,d17,less
d09,d17,less
d10,d17,less
d11,d17,less
d13,d17,less
d01,d19,less
d02,d19,less
d03,d19,less
d04,d19,less
d05,d19,less
d06,d19,less
d07,d19,less
d08,d19,less
d09,d19,less
d10,d19,less
d11,d19,less
d13,d19,less
d14,d19,less
d16,d19,less
d17,d19,less
d01,d20,less
d02,d20,less
d03,d20,less
d04,d20,less
d05,d20,less
d06,d20,less
d07,d20,less
d08,d20,less
d09,d20,less
d10,d20,less
d11,d20,less
d13,d20,less
d14,d20,less
d16,d20,less
d17,d20,less
d01,d22,less
d02,d22,less
d03,d22,less
d04,d22,less
d05,d22,less
d06,d22,less
d07,d22,less
d08,d22,less
d09,d22,less
d10,d22,less
d11,d22,less
d13,d22,less
d14,d22,less
d16,d22,less
d17,d22,less
d01,d23,less
d02,d23,less
d03,d23,less
d04,d23,less
d05,d23,less
d06,d23,less
d07,d23,less
d08,d23,less
d09,d23,less
d10,d23,less
d11,d23,less
d13,d23,less
d14,d23,less
d16,d23,less
d17,d23,less
d19,d23,less
d20,d23,less
d22,d23,less
d01,d24,less
d02,d24,less
d03,d24,less
d04,d24,less
d05,d24,less
d06,d24,less
d07,d24,less
d08,d24,less
d09,d24,less
d10,d24,less
d11,d24,less
d13,d24,less
d14,d24,less
d16,d24,less
d17,d24,less
d19,d24,less
d20,d24,less
d22,d24,less
d23,d24,less
d01,d25,less
d02,d25,less
d03,d25,less
d04,d25,less
d05,d25,less
d06,d25,less
d07,d25,less
d08,d25,less
d09,d25,less
d10,d25,less
d11,d25,less
d13,d25,less
d14,d25,less
d16,d25,less
d17,d25,less
d19,d25,less
d20,d25,less
d22,d25,less
d23,d25,less
d24,d25,less
d01,d26,less
d02,d26,less
d03,d26,less
d04,d26,less
d05,d26,less
d06,d26,less
d07,d26,less
d08,d26,less
d09,d26,less
d10,d26,less
d11,d26,less
d13,d26,less
d14,d26,less
d16,d26,less
d17,d26,less
d19,d26,less
d20,d26,less
d22,d26,less
d23,d26,less
d24,d26,less
d01,d27,less
d02,d27,less
d03,d27,less
d04,d27,less
d05,d27,less
d06,d27,less
d07,d27,less
d08,d27,less
d09,d27,less
d10,d27,less
d11,d27,less
d13,d27,less
d14,d27,less
d16,d27,less
d17,d27,less
d19,d27,less
d20,d27,less
d22,d27,less
d23,d27,less
d24,d27,less
d01,d28,less
d02,d28,less
d03,d28,less
d04,d28,less
d05,d28,less
d06,d28,less
d07,d28,less
d08,d28,less
d09,d28,less
d10,d28,less
d11,d28,less
d13,d28,less
d14,d28,less
d16,d28,less
d17,d28,less
d19,d28,less
d20,d28,less
d22,d28,less
d23,d28,less
d24,d28,less
d01,d29,less
d02,d29,less
d03,d29,less
d04,d29,less
d05,d29,less
d06,d29,less
d07,d29,less
d08,d29,less
d09,d29,less
d10,d29,less
d11,d29,less
d13,d29,less
d14,d29,less
d16,d29,less
d17,d29,less
d19,d29,less
d20,d29,less
d22,d29,less
d23,d29,less
d24,d29,less
d25,d29,less
d01,d30,less
d02,d30,less
d03,d30,less
d04,d30,less
d05,d30,less
d06,d30,less
d07,d30,less
d08,d30,less
d09,d30,less
d10,d30,less
d11,d30,less
d13,d30,less
d14,d30,less
d16,d30,less
d17,d30,less
d19,d30,less
d20,d30,less
d22,d30,less
d23,d30,less
d24,d30,less
d25,d30,less
d26,d30,less
d27,d30,less
d28,d30,less
d01,d31,less
d02,d31,less
d03,d31,less
d04,d31,less
d05,d31,less
d06,d31,less
d07,d31,less
d08,d31,less
d09,d31,less
d10,d31,less
d11,d31,less
d13,d31,less
d14,d31,less
d16,d31,less
d17,d31,less
d19,d31,less
d20,d31,less
d22,d31,less
d23,d31,less
d24,d31,less
d25,d31,less
d26,d31,less
d27,d31,less
d28,d31,less
d29,d31,less
d01,d32,less
d02,d32,less
d03,d32,less
d04,d32,less
d05,d32,less
d06,d32,less
d07,d32,less
d08,d32,less
d09,d32,less
d10,d32,less
d11,d32,less
d13,d32,less
d14,d32,less
d16,d32,less
d17,d32,less
d19,d32,less
d20,d32,less
d22,d32,less
d23,d32,less
d24,d32,less
d25,d32,less
d26,d32,less
d27,d32,less
d28,d32,less
d01,d33,less
d02,d33,less
d03,d33,less
d04,d33,less
d05,d33,less
d06,d33,less
d07,d33,less
d08,d33,less
d09,d33,less
d10,d33,less
d11,d33,less
d13,d33,less
d14,d33,less
d16,d33,less
d17,d33,less
d19,d33,less
d20,d33,less
d22,d33,less
d23,d33,less
d24,d33,less
d25,d33,less
d26,d33,less
d27,d33,less
d28,d33,less
d29,d33,less
d31,d33,less
d01,d34,less
d02,d34,less
d03,d34,less
d04,d34,less
d05,d34,less
d06,d34,less
d07,d34,less
d08,d34,less
d09,d34,less
d10,d34,less
d11,d34,less
d13,d34,less
d14,d34,less
d16,d34,less
d17,d34,less
d19,d34,less
d20,d34,less
d22,d34,less
d23,d34,less
d24,d34,less
d25,d34,less
d26,d34,less
d27,d34,less
d28,d34,less
d29,d34,less
d30,d34,less
d31,d34,less
d01,d35,less
d02,d35,less
d03,d35,less
d04,d35,less
d05,d35,less
d06,d35,less
d07,d35,less
d08,d35,less
d09,d35,less
d10,d35,less
d11,d35,less
d13,d35,less
d14,d35,less
d16,d35,less
d17,d35,less
d19,d35,less
d20,d35,less
d22,d35,less
d23,d35,less
d24,d35,less
d25,d35,less
d26,d35,less
d27,d35,less
d28,d35,less
d29,d35,less
d30,d35,less
d31,d35,less
d01,d36,less
d02,d36,less
d03,d36,less
d04,d36,less
d05,d36,less
d06,d36,less
d07,d36,less
d08,d36,less
d09,d36,less
d10,d36,less
d11,d36,less
d13,d36,less
d14,d36,less
d16,d36,less
d17,d36,less
d19,d36,less
d20,d36,less
d22,d36,less
d23,d36,less
d24,d36,less
d25,d36,less
d26,d36,less
d27,d36,less
d28,d36,less
d29,d36,less
d30,d36,less
d31,d36,less
d01,d37,less
d02,d37,less
d03,d37,less
d04,d37,less
d05,d37,less
d06,d37,less
d07,d37,less
d08,d37,less
d09,d37,less
d10,d37,less
d11,d37,less
d13,d37,less
d14,d37,less
d16,d37,less
d17,d37,less
d19,d37,less
d20,d37,less
d22,d37,less
d23,d37,less
d24,d37,less
d25,d37,less
d26,d37,less
d27,d37,less
d28,d37,less
d29,d37,less
d30,d37,less
d31,d37,less
d32,d37,less
d33,d37,less
d34,d37,less
d35,d37,less
d01,d39,less
d02,d39,less
d03,d39,less
d04,d39,less
d05,d39,less
d06,d39,less
d07,d39,less
d08,d39,less
d09,d39,less
d10,d39,less
d11,d39,less
d13,d39,less
d14,d39,less
d16,d39,less
d17,d39,less
d19,d39,less
d20,d39,less
d22,d39,less
d23,d39,less
d24,d39,less
d25,d39,less
d26,d39,less
d27,d39,less
d28,d39,less
d29,d39,less
d30,d39,less
d31,d39,less
